,Unnamed: 0,projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,diffContribution,continent
5352,22217,101092639,FAME,999633889,PT501797173,UNINOVA-INSTITUTO DE DESENVOLVIMENTO DE NOVAS TECNOLOGIAS-ASSOCIACAO,UNINOVA,False,REC,CAMPUS DA CAPARICA QUINTA DA TORRE,2829-516,Caparica,PT,PT170,"38.65374105,-9.20896930926829",http://www.uninova.pt,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999633889/101092639,2023-03-10 21:12:40,1908256,22,participant,610000.0,610000.0,610000.0,False,,0.0,EU
5353,22218,101092639,FAME,975534433,ESA39000013,BANCO SANTANDER SA,,False,PRC,PASEO DE PEREDA 9 AL 12,39004,Cantabria,ES,ES130,"43.1595664,-4.0878381",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/975534433/101092639,2023-03-10 21:12:40,2355492,6,participant,0.0,0.0,0.0,True,,0.0,EU
5354,22219,101092639,FAME,913695963,CY10364207G,INNOV-ACTS LIMITED,,True,PRC,6 KOLOKOTRONI STREET FLOOR 1 ROOM 6,1101,Lefkosia,CY,CY000,"34.9823018,33.1451285",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/913695963/101092639,2023-03-10 21:12:40,1945988,17,participant,426125.0,426125.0,608750.0,False,,182625.0,AS
5355,22220,101092639,FAME,936842200,IE3559777PH,BANKING & PAYMENTS FEDERATION IRELAND COMPANY LIMITED BY GUARANTEE,,False,PRC,ONE MOLESWORTH STREET,D02R126,Dublin,IE,IE061,"53.3414995,-6.257672149686783",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/936842200/101092639,2023-03-10 21:12:40,1958856,27,participant,392875.0,392875.0,561250.0,False,,168375.0,EU
5356,22221,101092639,FAME,926362126,CY10345472V,UBITECH LIMITED,,True,PRC,26 NIKOU & DESPINAS PATTCHI,3071,Limassol,CY,CY000,"34.79489125,32.985589384508",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/926362126/101092639,2023-03-10 21:12:40,2663591,12,participant,504875.0,504875.0,721250.0,False,,216375.0,AS
5357,22222,101092639,FAME,997951618,SK2020879245,EKONOMICKA UNIVERZITA V BRATISLAVE,EUBA,False,HES,DOLNOZEMSKA CESTA 1,85235,Bratislava,SK,SK010,"48.129487,17.1309136",https://www.euba.sk,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997951618/101092639,2023-03-10 21:12:40,1914680,25,participant,261875.0,261875.0,261875.0,False,,0.0,EU
5358,22223,101092639,FAME,999586941,EL090037284,UNIVERSITY OF PIRAEUS RESEARCH CENTER,UNIVERSITY OF PIRAEUS,False,HES,AL. PAPANASTASIOU 91,185 33,PIRAEUS,EL,EL307,"38.9953683,21.9877132",https://teeslab.unipi.gr/,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999586941/101092639,2023-03-10 21:12:40,1912661,23,participant,645250.0,645250.0,645250.0,False,,0.0,EU
5359,22224,101092639,FAME,999630203,NO952125001MVA,NORSK REGNESENTRAL,NRS,False,REC,GAUSTADALLEEN 23 A,314,Oslo,NO,NO081,"59.9433779,10.7166289",https://www.nr.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999630203/101092639,2023-03-10 21:12:40,1934749,21,participant,518968.75,518968.75,518968.75,False,,0.0,EU
5360,22225,101092639,FAME,905907348,BE0430262405,fujitsu,,False,PRC,CULLIGANLAAN 5 BUS 901,1831,Diegem,BE,BE241,"50.821104068913954,4.284731177195556",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/905907348/101092639,2023-03-10 21:12:40,1979225,2,participant,397250.0,397250.0,567500.0,False,,170250.0,EU
5361,22226,101092639,FAME,983298410,EL094027509,MOTOR OIL (HELLAS) DIILISTIRIA KORINTHOU A.E.,MOTOR OIL,False,PRC,12A IRODOU ATTIKOU,151 24,MAROUSSI ATHINA,EL,EL301,"37.9839412,23.7283052",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/983298410/101092639,2023-03-10 21:12:40,3145077,10,participant,301000.0,301000.0,430000.0,False,,129000.0,EU
5362,22227,101092639,FAME,999960488,IT05724831002,ENGINEERING - INGEGNERIA INFORMATICA SPA,ENG,False,PRC,PIAZZALE DELL'AGRICOLTURA 24,144,ROMA,IT,ITI43,"41.81435465,12.226936957567165",https://www.eng.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999960488/101092639,2023-03-10 21:12:40,1909459,5,participant,551250.0,551250.0,787500.0,False,,236250.0,EU
5363,22228,101092639,FAME,888925946,EL997011535,KM CUBE ANONYMI ETAIREIA PAROCHIS EPENDYTIKON YPIRESION,KM CUBE INVESTMENT SERVICES SA,True,PRC,GKYZI 3,15125,ATHENS,EL,EL301,"39.2746121,22.7966429",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888925946/101092639,2023-03-10 21:12:40,1979226,14,participant,240625.0,240625.0,343750.0,False,,103125.0,EU
5364,22229,101092639,FAME,952979120,ESB85908093,atos,ATOS IT,False,PRC,RONDA DE EUROPA 5,28760,Tres Cantos Madrid,ES,ES300,"40.6065826,-3.7065333",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952979120/101092639,2023-03-10 21:12:40,2967056,3,participant,308525.0,308525.0,440750.0,False,,132225.0,EU
5365,22230,101092639,FAME,930573478,ESB84135144,JOT INTERNET MEDIA ESPANA SL,JOT IM,True,PRC,"GENERAL RAMIREZ DE MADRID 8, 3 PISO",28020,Madrid,ES,ES300,"40.4167047,-3.7035825",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/930573478/101092639,2023-03-10 21:12:40,2383487,16,participant,331100.0,331100.0,473000.0,False,,141900.0,EU
5366,22231,101092639,FAME,941410124,ESB97549174,INNEUROPE INITIATIVE S.L.,INSOMNIA DIH,True,PRC,CARRER MARINA BAJA 5 PISO 2 ESC 7,46015,VALENCIA,ES,ES523,"39.6819591,-0.7654406",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/941410124/101092639,2023-03-10 21:12:40,3099773,30,participant,360500.0,360500.0,515000.0,False,,154500.0,EU
5367,22232,101092639,FAME,999787343,,ibm,IBM ISRAEL,False,PRC,94 DERECH EM-HAMOSHAVOT,49527,Petach Tikva,IL,IL,"32.0931382,34.8683369984172",http://www.haifa.il.ibm.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999787343/101092639,2023-03-10 21:12:40,1913212,4,participant,514150.0,514150.0,734500.0,False,,220350.0,AS
5368,22233,101092639,FAME,929779145,ESB87241568,LEANXCALE SL,LeanXcale SL,True,PRC,EDIFICIO CAIT CAMPUS MONTEGANCEDO S/N UPM,28223,POZUELO DE ALARCON MADRID,ES,ES300,"40.4050499,-3.9979911",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/929779145/101092639,2023-03-10 21:12:40,2378352,11,participant,411250.0,411250.0,587500.0,False,,176250.0,EU
5369,22234,101092639,FAME,895370529,,INQBIT INNOVATIONS SRL,,True,PRC,"STRADA PERONI NR 14-16, SECTOR 4 CAMERA 6",41386,BUCURESTI,RO,RO321,"44.4361414,26.1027202",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/895370529/101092639,2023-03-10 21:12:40,1968201,13,participant,227500.0,227500.0,325000.0,False,,97500.0,EU
5370,22235,101092639,FAME,948058213,NL814688081B01,ARTHUR'S LEGAL BV,ARTHUR'S LEGAL,True,PRC,EMMALAAN 21,1075 AT,Amsterdam,NL,NL329,"52.3535875,4.8635088",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/948058213/101092639,2023-03-10 21:12:40,2544889,31,participant,285250.0,285250.0,407500.0,False,,122250.0,EU
5371,22236,101135431,CRYSALIS,999976105,BE0325777171,UNIVERSITE DE LIEGE,ULIEGE,False,HES,PLACE DU 20 AOUT  7,4000,Liege,BE,BE332,"50.6403884,5.5754264",http://www.ulg.ac.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999976105/101135431,2024-01-08 20:35:05,1906589,3,participant,286200.0,286200.0,286200.0,False,,0.0,EU
5372,22237,101135431,CRYSALIS,950822325,FR24521646216,ABSOLUT SYSTEM SAS,,True,PRC,RUE DES MURAILLES 2,38170,Seyssinet Pariset,FR,FRK24,"45.1789744,5.6916987",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950822325/101135431,2024-01-08 20:35:05,1964913,1,coordinator,3522200.0,3522200.0,3522200.0,False,,0.0,EU
5373,22238,101135431,CRYSALIS,888643676,DE355833654,THE EXPLORATION COMPANY GMBH,The Exploration Company,True,PRC,BEHRINGSTRASSE 6,82152,PLANEGG,DE,DE21H,"48.1092275,11.429001807552346",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888643676/101135431,2024-01-08 20:35:05,1985204,2,participant,2933843.75,2933843.75,2933843.75,False,,0.0,EU
5374,22239,101135431,CRYSALIS,999976202,ESQ0818003F,UNIVERSITAT POLITECNICA DE CATALUNYA,UPC,False,HES,CALLE JORDI GIRONA 31,8034,Barcelona,ES,ES511,"41.3825596,2.1771353",http://www.upc.edu,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999976202/101135431,2024-01-08 20:35:05,1910033,4,participant,688750.0,688750.0,688750.0,False,,0.0,EU
5375,22240,101091826,MIMOSA,999981537,ATU28781306,JOANNEUM RESEARCH FORSCHUNGSGESELLSCHAFT MBH,JOANNEUM RESEARCH,False,REC,LEONHARDSTRASSE 59,8010,Graz,AT,AT221,"47.07424325,15.455243588843995",http://www.joanneum.at,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981537/101091826,2022-11-25 10:10:21,1906447,2,participant,811775.5,811775.5,811775.5,False,,0.0,EU
5376,22241,101091826,MIMOSA,888134814,NO927318873MVA,F3NICE AS,,True,PRC,SJOKRIGSSKOLEVEIEN 15,5165,LAKSEVAG,NO,NO0A2,"60.3904772,5.2675269",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888134814/101091826,2022-11-25 10:10:21,1979246,5,participant,895250.0,895250.0,895250.0,False,,0.0,EU
5377,22242,101091826,MIMOSA,965558371,,BYTEST SRL,,True,PRC,VIA PISA 12,10088,VOLPIANO,IT,ITC11,"45.1910527,7.795598",http://www.bytest.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/965558371/101091826,2022-11-25 10:10:21,1913956,7,thirdParty,0.0,399180.0,399180.0,False,,0.0,EU
5378,22243,101091826,MIMOSA,911018181,ESB98856354,GBP METAL GROUP SL,,True,PRC,PASEO PLA DE LA MEZQUITA 14,46800,XATIVA,ES,ES523,"38.9887291,-0.5191539",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/911018181/101091826,2022-11-25 10:10:21,1945510,6,participant,533875.0,533875.0,533875.0,False,,0.0,EU
5379,22244,101091826,MIMOSA,999977754,IT00518460019,POLITECNICO DI TORINO,POLITO,False,HES,CORSO DUCA DEGLI ABRUZZI 24,10129,Torino,IT,ITC11,"45.0626528,7.6618159",http://www.polito.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999977754/101091826,2022-11-25 10:10:21,1905674,1,coordinator,1121347.5,1121347.5,1121347.5,False,,0.0,EU
5380,22245,101091826,MIMOSA,998627417,IT00881841001,LEONARDO - SOCIETA PER  AZIONI,LEONARDO,False,PRC,PIAZZA MONTE GRAPPA 4,195,Roma,IT,ITI43,"41.9184007,12.4692104",http://www.finmeccanica.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998627417/101091826,2022-11-25 10:10:21,2056057,3,participant,605750.0,605750.0,605750.0,False,,0.0,EU
5381,22246,101091826,MIMOSA,966154436,SI67458181,VEPLAS VELENJSKA PLASTIKA DD,VEPLASDD,True,PRC,CESTA SIMONA BLATNIKA 11,3320,VELENJE,SI,SI034,"46.3673645,15.0962928",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/966154436/101091826,2022-11-25 10:10:21,2578744,4,participant,805270.0,805270.0,805270.0,False,,0.0,EU
5382,22247,101091826,MIMOSA,965718324,IT02055510966,TUV ITALIA SRL,,False,PRC,FULVIO TESTI 280/6,20126,MILANO,IT,ITC4C,"45.5299717,9.2234322",http://www.tuv.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/965718324/101091826,2022-11-25 10:10:21,2094126,7,participant,702201.25,303021.25,702201.25,False,,399180.0,EU
5383,22248,101082476,SENAV,999981731,DE121965658,DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV,DLR,False,REC,LINDER HOHE,51147,Koln,DE,DEA23,"50.848867,7.111538417241022",http://www.dlr.de/en/desktopdefault.aspx,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981731/101082476,2022-10-21 10:56:38,1905579,3,participant,264342.0,264342.0,264342.0,False,,0.0,EU
5384,22249,101082476,SENAV,999791029,ATU43716207,TTTECH COMPUTERTECHNIK AG,,False,PRC,SCHONBRUNNER STRASSE 7,1040,Wien,AT,AT130,"48.19491715,16.361574224681377",https://www.tttech.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999791029/101082476,2022-10-21 10:56:38,1922103,2,participant,428937.5,428937.5,428937.5,False,,0.0,EU
5385,22250,101082476,SENAV,955586480,DE244256282,INNOVATIONSGESELLSCHAFT TECHNISCHE UNIVERSITAT BRAUNSCHWEIG MBH,iTUBS,True,PRC,WILHELMSGARTEN 3,38100,Braunschweig,DE,DE911,"52.2660186,10.5266127",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/955586480/101082476,2022-10-21 10:56:38,2414147,1,coordinator,483625.0,483625.0,483625.0,False,,0.0,EU
5386,22251,101082476,SENAV,895334930,SK2023160568,"M2M SOLUTIONS, S.R.O.",,False,PRC,VYSOKOSKOLAKOV 1757/1,010 01,ZILINA,SK,SK031,"49.21635315,18.744939034969235",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/895334930/101082476,2022-10-21 10:56:38,1978699,4,participant,261716.25,261716.25,261716.25,False,,0.0,EU
5387,22252,101092834,CoRaLi-DAR,887306531,ATU77483224,FH KAERNTEN - GEMEINNUETZIGE GmbH,CARINTHIA UNIVERSITY OF APPLIED SCIENCES,False,HES,EUROPASTRASSE 4,9524,Villach,AT,AT211,"46.6111188,13.8828985",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/887306531/101092834,2022-11-25 10:07:03,1978683,3,participant,474013.0,474013.0,474013.0,False,,0.0,EU
5388,22253,101092834,CoRaLi-DAR,999577144,NL814711285B01,STICHTING IMEC NEDERLAND,IMEC-NL,False,REC,HIGH TECH CAMPUS 31,5656 AE,Eindhoven,NL,NL414,"51.4134573,5.4563296",https://www.holstcentre.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999577144/101092834,2022-11-25 10:07:03,1922139,5,participant,335505.0,335505.0,335505.0,False,,0.0,EU
5389,22254,101092834,CoRaLi-DAR,999705087,ATU46981707,INFINEON TECHNOLOGIES AUSTRIA  AG,IFAT,False,PRC,SIEMENSSTRASSE  2,9500,Villach,AT,AT211,"46.5955721,13.856219255177713",http://www.infineon.com/austria,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999705087/101092834,2022-11-25 10:07:03,1918908,4,participant,698875.0,698875.0,698875.0,False,,0.0,EU
5390,22255,101092834,CoRaLi-DAR,999606438,DE138996546,IHP GMBH - LEIBNIZ INSTITUTE FOR HIGH PERFORMANCE MICROELECTRONICS,LEIBNIZ-INSTITUT FUR INNOVATIVE MIKROELEKTRONIK,False,REC,IM TECHNOLOGIEPARK 25,15236,Frankfurt Oder,DE,DE40C,"52.3178385,14.493394084999998",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999606438/101092834,2022-11-25 10:07:03,1956973,2,participant,1235940.0,1235940.0,1235940.0,False,,0.0,EU
5391,22256,101092834,CoRaLi-DAR,999981149,BE0425260668,INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101092834,2022-11-25 10:07:03,1905930,6,participant,229961.0,229961.0,229961.25,False,,0.25,EU
5392,22257,101092834,CoRaLi-DAR,901837907,ATU71506113,SILICON AUSTRIA LABS GMBH,SAL,False,REC,SANDGASSE 34,8010,Graz,AT,AT221,"47.0571852,15.45950196356257",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/901837907/101092834,2022-11-25 10:07:03,1961525,1,coordinator,2022854.0,2022854.0,2022854.0,False,,0.0,EU
5393,22293,101119800,EMERALD,999867077,ESQ5850017D,UNIVERSIDAD POMPEU FABRA,UPF,False,HES,"PLACA DE LA MERCE, 10-12",8002,Barcelona,ES,ES511,"41.3791946,2.17937474389152",http://www.upf.edu,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999867077/101119800,2023-06-28 17:09:38,1905555,1,coordinator,524750.0,524750.0,524750.0,False,,0.0,EU
5394,22294,101119800,EMERALD,999845446,IE2200007U,"THE PROVOST, FELLOWS, FOUNDATION SCHOLARS & THE OTHER MEMBERS OF BOARD, OF THE COLLEGE OF THE HOLY & UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN",TRINITY COLLEGE DUBLIN,False,HES,COLLEGE GREEN TRINITY COLLEGE,D02 CX56,DUBLIN 2,IE,IE061,"53.3438406,-6.2543800753801495",http://www.tcd.ie,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999845446/101119800,2023-06-28 17:09:38,1908266,4,participant,504561.25,504561.25,504561.25,False,,0.0,EU
5395,22295,101119800,EMERALD,999441732,ESB80767445,BRAINSTORM MULTIMEDIA SL,BRAINSTORM,True,PRC,CALLE MAESTRO GOZALBO 23 PLANTA 1 PUERTA 3,46005,Valencia,ES,ES523,"39.4699014,-0.3759513",http://www.replayproject.eu,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999441732/101119800,2023-06-28 17:09:38,1925259,2,participant,347112.5,347112.5,495875.0,False,,148762.5,EU
5396,22296,101119800,EMERALD,889879262,DE311826241,FILMLIGHT GMBH,,False,PRC,ISARTALSTRASSE 44A RGB,80469,MUNCHEN,DE,DE212,"48.1261112,11.5701915",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/889879262/101119800,2023-06-28 17:09:38,1976063,3,participant,469875.0,469875.0,671250.0,False,,201375.0,EU
5397,22297,101119800,EMERALD,999589075,GB333289454,BRITISH BROADCASTING CORPORATION,BBC,False,PUB,PORTLAND PLACE BROADCASTING HOUSE,W1A 1AA,London,UK,UKI32,"51.5073219,-0.1276473",https://www.bbc.co.uk,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999589075/101119800,2023-06-28 17:09:38,1966729,6,associatedPartner,,0.0,,False,,,EU
5398,22298,101119800,EMERALD,897501425,GB282745086,DISGUISE SYSTEMS LIMITED,disguise,False,PRC,"HERMES HOUSE 88-89 BLACKFRIARS RD, SOUTH BANK",SE1 1PP,London,UK,UKI44,"51.51419575,-0.11347677488453559",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/897501425/101119800,2023-06-28 17:09:38,1964875,7,associatedPartner,,0.0,,False,,,EU
5399,22299,101119800,EMERALD,951428381,PT508225825,MOG TECHNOLOGIES SA,MOG TECHNOLOGIES,True,PRC,RUA ENG FREDERICO ULRICH 2650 PARQUE DA CIENCIA E TECNOLOGIA DA MAIA,4470 605,Maia,PT,PT11A,"41.232208,-8.6273182",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951428381/101119800,2023-06-28 17:09:38,2424469,5,participant,344925.0,344925.0,492750.0,False,,147825.0,EU
5400,22309,101135948,PROSPECTS 5.0,881106291,,KNOWIT OBJECTNET AS,,False,PRC,UNIVERSITETSGATA 1,164,OSLO,NO,NO081,"59.917211,10.739002",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/881106291/101135948,2023-12-06 16:17:45,1985541,22,participant,116558.75,116558.75,116558.75,False,,0.0,EU
5401,22310,101135948,PROSPECTS 5.0,907374667,ATU68032933,STIRTEC GMBH,STIRTEC GMBH,True,PRC,FELDKIRCHENSTRASSE 30 B,8401,KALSDORF BEI GRAZ,AT,AT221,"46.965798,15.445963806753024",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/907374667/101135948,2023-12-06 16:17:45,1985537,15,participant,90587.5,90587.5,90587.5,False,,0.0,EU
5402,22311,101135948,PROSPECTS 5.0,918590292,EL800728666,AETHON ENGINEERING SINGLE MEMBER PC,AETHON ENGINEERING,True,PRC,ALEXANDRAS AVENUE 9,114 73,ATHENS,EL,EL303,"37.9226935,23.750136050000002",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/918590292/101135948,2023-12-06 16:17:45,2891344,8,participant,191562.5,191562.5,191562.5,False,,0.0,EU
5403,22312,101135948,PROSPECTS 5.0,891355796,TR4651129284,INTRACT INOVASYON DANISMANLIK LIMITED SIRKETI,,True,PRC,BARBAROS MAH BEGONYA SOK NIDAKULE ATASEHIR BATI NO 1 IC KAPI NO.2 ATASEHIR,34746,Istanbul,TR,TR100,"41.1130783,29.008671206401882",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/891355796/101135948,2023-12-06 16:17:45,1973614,19,participant,194625.0,194625.0,194625.0,False,,0.0,AS
5404,22313,101135948,PROSPECTS 5.0,999939342,LV40003133343,LATVIJAS TEHNOLOGISKAIS CENTRS NODIBINAJUMS,LTC,False,REC,KRIVU IELA 11,LV-1006,Riga,LV,LV006,"56.9763294,24.1915942335153",https://www.innovation.lv/ltc,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999939342/101135948,2023-12-06 16:17:45,1908959,21,participant,135625.0,135625.0,135625.0,False,,0.0,EU
